game_age,owners_mean,total_reviews,positive_ratio,num_languages,num_genres,windows,mac,linux,dlc_count,genre_Indie,genre_Action,genre_Adventure,genre_Casual,genre_RPG,genre_Strategy,genre_Simulation,precos_categorizados
1,10000.0,0,0.0,2,3,1,0,0,0,1,0,1,1,0,0,0,alto
5,35000.0,4,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,baixo
9,350000.0,1363,0.7087307410124725,7,1,1,0,0,0,0,0,0,0,0,0,0,gratuito
5,10000.0,3,0.3333333333333333,1,3,1,0,0,0,0,0,0,0,0,0,0,alto
9,10000.0,50,0.82,1,3,1,0,0,0,1,1,0,1,0,0,0,medio_baixo
4,0.0,0,0.0,1,3,1,0,0,0,0,1,0,1,0,0,0,gratuito
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,4,0.5,1,5,1,0,0,0,1,1,1,0,0,0,0,alto
11,350000.0,4763,0.7526768843166072,5,4,1,1,1,3,1,0,1,0,1,1,0,medio_baixo
2,10000.0,0,0.0,1,4,1,1,0,0,1,1,0,0,0,0,1,baixo
4,350000.0,12421,0.7363336285323243,11,6,1,0,0,0,1,1,1,1,0,1,1,medio_alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,0.0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,0,0,gratuito
1,0.0,0,0.0,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_alto
2,10000.0,0,0.0,1,3,1,0,0,0,0,1,0,1,0,0,0,gratuito
1,10000.0,0,0.0,1,2,1,1,1,1,1,0,0,1,0,0,0,alto
2,10000.0,8,0.75,3,7,1,0,0,0,1,0,0,1,0,0,1,baixo
2,10000.0,7,0.7142857142857143,4,2,1,0,0,1,0,0,1,1,0,0,0,medio_baixo
2,35000.0,2,1.0,1,3,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
9,10000.0,155,0.9548387096774194,3,2,1,0,0,1,0,0,1,1,0,0,0,medio_alto
3,10000.0,15,0.5333333333333333,2,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
7,35000.0,55,0.9090909090909091,1,4,1,0,0,0,0,0,0,1,0,0,1,gratuito
5,75000.0,113,0.8761061946902655,22,6,1,0,0,1,1,1,1,0,1,0,1,baixo
11,10000.0,37,0.4594594594594595,11,3,1,1,0,0,0,1,0,0,1,0,0,medio_alto
5,10000.0,2,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
11,75000.0,324,0.8333333333333334,1,3,1,1,0,0,1,0,1,1,0,0,0,baixo
3,10000.0,1,1.0,1,2,1,0,1,0,0,0,1,1,0,0,0,alto
5,350000.0,154,0.922077922077922,103,1,1,0,0,1,0,0,0,1,0,0,0,baixo
5,35000.0,14,0.5714285714285714,1,4,1,0,0,0,1,0,1,1,0,0,0,medio_alto
5,10000.0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,baixo
2,10000.0,5,0.8,2,3,1,0,0,0,1,0,1,1,0,0,0,baixo
1,35000.0,7,0.2857142857142857,9,3,1,0,0,0,1,1,0,0,1,0,0,medio_alto
3,10000.0,0,0.0,2,3,1,1,1,1,1,0,1,0,0,0,0,alto
2,0.0,0,0.0,1,4,1,0,0,0,1,1,1,0,0,0,0,gratuito
2,10000.0,230,0.6565217391304348,1,3,1,0,0,0,1,1,1,0,0,0,0,medio_alto
5,10000.0,15,0.8666666666666667,1,5,1,0,0,0,1,1,1,1,1,0,0,baixo
4,10000.0,0,0.0,3,3,1,0,0,0,1,0,1,0,1,0,0,medio_baixo
13,350000.0,1659,0.7625075346594334,13,3,1,1,1,1,1,0,0,1,0,0,1,baixo
2,10000.0,2,1.0,8,2,1,0,0,0,1,0,0,1,0,0,0,baixo
2,75000.0,2793,0.9530970282849982,10,4,1,0,0,1,1,1,1,1,0,0,0,medio_baixo
3,10000.0,7,1.0,1,2,1,0,0,7,1,0,1,0,0,0,0,baixo
6,10000.0,4,0.75,1,1,1,0,0,0,0,0,0,0,0,0,0,medio_alto
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
9,10000.0,18,0.7222222222222222,1,3,1,1,0,0,1,1,0,1,0,0,0,medio_baixo
1,10000.0,2,1.0,1,4,1,0,0,0,1,1,0,1,0,0,0,alto
6,35000.0,141,0.22695035460992907,5,6,1,0,0,0,0,1,1,1,1,0,0,gratuito
6,10000.0,4,0.75,1,3,1,0,0,0,1,1,1,0,0,0,0,baixo
2,0.0,0,0.0,1,3,1,0,0,0,0,0,0,1,0,0,1,gratuito
2,0.0,0,0.0,1,2,1,1,0,0,0,0,1,0,0,0,0,gratuito
1,10000.0,0,0.0,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
5,10000.0,0,0.0,1,2,1,0,0,2,1,0,0,1,0,0,0,baixo
1,10000.0,10,1.0,1,3,1,1,1,1,1,1,1,0,0,0,0,alto
2,10000.0,8,0.75,2,3,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
5,10000.0,3,0.0,2,2,1,0,0,0,1,0,0,1,0,0,0,baixo
4,350000.0,2734,0.9283101682516459,8,2,1,1,0,3,1,0,0,0,0,1,0,alto
2,10000.0,0,0.0,4,4,1,0,0,0,1,0,1,0,1,1,0,medio_alto
3,10000.0,5,1.0,1,4,1,0,0,0,1,1,0,0,0,1,1,medio_baixo
1,10000.0,5,1.0,8,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
10,10000.0,41,0.926829268292683,1,3,1,0,0,1,1,1,1,0,0,0,0,medio_baixo
2,10000.0,4,1.0,1,3,1,1,0,0,1,1,0,0,0,1,0,alto
1,10000.0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,alto
2,10000.0,0,0.0,2,1,1,0,0,0,1,0,0,0,0,0,0,alto
7,10000.0,29,1.0,2,2,1,0,0,0,1,0,0,0,0,1,0,gratuito
11,35000.0,244,0.9467213114754098,2,2,1,1,1,0,1,0,0,1,0,0,0,medio_alto
5,10000.0,0,0.0,1,3,1,0,0,0,1,0,0,1,0,0,1,medio_baixo
8,10000.0,15,0.4666666666666667,1,4,1,0,0,0,0,0,0,0,0,0,1,medio_baixo
4,10000.0,44,0.9318181818181818,1,2,1,0,0,0,0,0,0,0,1,0,1,baixo
11,10000.0,36,0.8055555555555556,5,3,1,0,0,0,1,1,1,0,0,0,0,medio_baixo
2,0.0,0,0.0,2,3,1,0,0,0,1,0,1,0,0,0,0,gratuito
8,10000.0,24,0.9583333333333334,1,3,1,0,0,0,1,0,0,1,0,0,1,medio_alto
11,10000.0,70,0.5285714285714286,5,2,1,1,1,1,1,0,1,0,0,0,0,alto
3,10000.0,20,0.95,3,3,1,0,0,0,1,1,0,1,0,0,0,medio_alto
1,10000.0,1,1.0,1,2,1,1,1,0,0,0,1,0,1,0,0,medio_alto
10,10000.0,47,0.3617021276595745,1,1,1,1,0,0,0,0,0,0,0,1,0,alto
3,10000.0,2,1.0,1,3,1,0,0,0,0,1,0,0,0,1,0,medio_baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,1,0.0,11,3,1,0,1,0,1,1,0,0,1,0,0,medio_baixo
1,10000.0,1,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
1,10000.0,0,0.0,6,2,1,0,0,1,0,0,0,0,0,1,1,alto
3,0.0,0,0.0,9,6,1,0,0,1,1,1,1,1,0,0,0,gratuito
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
9,35000.0,76,0.631578947368421,3,3,1,0,0,0,1,1,1,0,0,0,0,baixo
6,10000.0,25,0.52,14,2,1,0,0,0,1,0,0,1,0,0,0,baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
12,75000.0,459,0.7363834422657952,1,3,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
6,10000.0,14,0.7142857142857143,1,4,1,0,0,0,1,0,0,1,0,1,0,gratuito
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,0,0,gratuito
2,10000.0,24,0.9583333333333334,1,1,1,0,0,0,1,0,0,0,0,0,0,baixo
7,75000.0,335,0.8208955223880597,1,3,1,1,1,1,1,0,0,1,0,0,0,gratuito
3,10000.0,99,0.8888888888888888,2,2,1,1,1,0,0,1,1,0,0,0,0,alto
5,10000.0,27,0.9629629629629629,1,2,1,1,0,0,1,0,0,1,0,0,0,gratuito
2,10000.0,236,0.7923728813559322,1,7,1,0,0,23,1,1,1,1,0,1,0,alto
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,6,0.8333333333333334,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
2,10000.0,2,0.5,1,3,1,0,0,0,1,0,0,1,0,1,0,baixo
4,10000.0,17,0.8823529411764706,1,2,1,0,0,0,1,1,0,0,0,0,0,alto
5,10000.0,0,0.0,3,2,1,0,0,5,1,0,0,1,0,0,0,baixo
11,35000.0,569,0.9015817223198594,2,2,1,0,0,2,0,0,0,0,0,1,1,alto
6,10000.0,14,0.7142857142857143,1,3,1,1,1,1,1,0,1,1,0,0,0,baixo
8,35000.0,5,0.2,1,4,1,0,1,0,0,1,0,0,1,0,1,alto
8,10000.0,46,0.30434782608695654,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
3,10000.0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,baixo
10,150000.0,4078,0.6412457086807258,1,10,1,1,0,0,1,1,1,1,1,1,1,alto
8,10000.0,21,0.38095238095238093,5,3,1,0,0,0,1,1,0,0,0,0,1,baixo
3,35000.0,253,0.8023715415019763,2,2,1,0,1,1,1,0,1,0,0,0,0,medio_alto
1,10000.0,9,1.0,1,2,1,0,0,0,0,1,0,1,0,0,0,baixo
1,10000.0,24,0.875,5,2,1,1,0,0,0,1,0,1,0,0,0,medio_alto
6,350000.0,880,0.8318181818181818,8,1,1,0,0,1,1,0,0,0,0,0,0,medio_alto
3,35000.0,124,0.9274193548387096,1,6,1,0,0,0,1,1,1,0,0,1,1,baixo
4,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,0.0,0,0.0,103,1,1,0,0,0,0,0,0,1,0,0,0,baixo
9,35000.0,83,0.8433734939759037,1,3,1,0,0,1,1,0,1,0,0,0,0,gratuito
5,10000.0,16,0.625,1,4,1,0,0,0,1,0,1,1,1,0,0,baixo
3,10000.0,18,0.4444444444444444,9,1,1,0,0,0,0,1,0,0,0,0,0,medio_alto
2,10000.0,5,0.6,2,4,1,1,1,0,0,1,1,1,0,0,1,medio_alto
2,10000.0,0,0.0,1,6,1,1,0,0,1,1,0,1,1,1,0,gratuito
2,350000.0,9739,0.8399219632405791,2,2,1,1,1,2,1,0,0,1,0,0,0,medio_baixo
6,10000.0,46,0.6956521739130435,1,5,1,0,0,0,1,0,0,1,0,1,0,gratuito
1,10000.0,0,0.0,5,1,1,1,1,0,0,0,0,1,0,0,0,alto
5,3500000.0,71223,0.8951602712606883,1,4,1,0,0,0,0,0,1,1,0,0,0,gratuito
1,10000.0,152,0.9078947368421053,1,3,1,0,0,0,1,1,0,0,0,0,1,alto
2,35000.0,4,0.5,2,5,1,0,1,2,1,1,1,0,1,1,0,medio_alto
2,35000.0,2,0.5,6,3,1,0,0,0,0,1,1,0,1,0,0,baixo
3,10000.0,27,1.0,1,2,1,0,0,2,0,0,0,0,0,0,1,gratuito
7,150000.0,959,0.5005213764337852,1,2,1,0,0,0,0,1,0,0,0,0,0,gratuito
6,35000.0,518,0.7837837837837838,9,2,1,1,0,1,1,0,1,0,0,0,0,medio_baixo
8,10000.0,18,0.7777777777777778,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
12,10000.0,105,0.8380952380952381,1,1,1,1,0,0,0,1,0,0,0,0,0,baixo
5,35000.0,10,0.9,1,1,1,0,0,0,0,0,0,1,0,0,0,gratuito
1,10000.0,0,0.0,12,3,1,0,0,0,1,0,0,1,0,1,0,medio_alto
3,10000.0,16,0.6875,6,9,1,0,0,0,1,1,1,1,1,1,1,medio_baixo
7,75000.0,1825,0.753972602739726,5,2,1,0,0,2,0,1,0,0,0,0,1,medio_baixo
9,10000.0,9,0.6666666666666666,1,3,1,0,0,0,1,0,0,0,0,0,0,gratuito
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
10,75000.0,128,0.3671875,5,2,1,0,0,0,0,0,0,0,0,0,0,gratuito
4,10000.0,0,0.0,5,3,1,0,0,0,1,0,0,1,0,1,0,baixo
10,10000.0,32,0.84375,2,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
3,10000.0,4,0.75,3,1,1,0,0,0,1,0,0,0,0,0,0,medio_baixo
3,10000.0,8,1.0,10,2,1,0,0,0,0,0,0,1,0,0,0,gratuito
3,0.0,0,0.0,1,3,1,1,1,1,0,0,0,0,0,0,0,gratuito
1,35000.0,13,0.46153846153846156,3,4,1,0,0,0,1,0,0,1,1,1,0,medio_alto
4,10000.0,336,0.9880952380952381,5,1,1,1,1,1,0,0,1,0,0,0,0,alto
1,10000.0,7,1.0,11,2,1,0,0,0,0,1,0,0,0,1,0,baixo
3,10000.0,14,0.6428571428571429,1,5,1,0,0,0,1,0,1,1,0,0,1,baixo
5,35000.0,12,1.0,1,2,1,0,1,0,1,0,1,0,0,0,0,alto
4,35000000.0,1056677,0.9288931243890044,15,2,1,0,0,2,0,1,0,0,1,0,0,alto
2,10000.0,16,0.875,1,2,1,0,1,0,0,1,1,0,0,0,0,medio_baixo
3,10000.0,1,0.0,1,3,1,0,0,0,0,1,1,0,1,0,0,baixo
10,10000.0,5,0.4,1,2,1,1,0,0,0,1,0,0,0,1,0,alto
1,10000.0,0,0.0,7,2,1,1,1,0,1,0,0,1,0,0,0,medio_baixo
4,10000.0,3,0.0,1,3,1,0,0,0,1,0,0,1,0,1,0,alto
2,10000.0,0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,medio_baixo
5,10000.0,143,0.7062937062937062,1,3,1,0,0,1,1,1,1,0,0,0,0,alto
5,10000.0,54,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,alto
3,10000.0,3,0.3333333333333333,1,1,1,0,0,0,0,0,0,1,0,0,0,medio_alto
8,10000.0,3,0.6666666666666666,7,3,1,1,0,0,1,0,0,1,0,1,0,medio_baixo
4,10000.0,10,0.7,1,3,1,0,0,0,1,1,0,1,0,0,0,baixo
5,75000.0,73,0.7945205479452054,7,2,1,0,0,0,1,0,1,0,0,0,0,alto
5,10000.0,27,0.7777777777777778,1,4,1,0,0,0,0,0,0,1,0,1,1,baixo
1,10000.0,0,0.0,3,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
5,10000.0,15,0.8666666666666667,9,2,1,0,0,0,1,0,1,0,0,0,0,alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,1,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
10,75000.0,757,0.8295904887714664,3,2,1,0,1,0,1,0,1,0,0,0,0,medio_baixo
1,10000.0,0,0.0,1,6,1,0,0,0,1,0,0,1,1,1,1,alto
2,75000.0,4,1.0,1,3,1,0,0,0,1,0,0,1,0,1,0,baixo
9,35000.0,72,0.2638888888888889,1,3,1,1,1,0,1,1,0,1,0,0,0,baixo
5,10000.0,13,0.6923076923076923,1,4,1,0,0,0,0,1,1,1,0,0,0,medio_alto
3,35000.0,22,0.8636363636363636,1,4,1,0,0,0,1,0,1,0,0,1,0,medio_alto
8,10000.0,61,0.8688524590163934,15,2,1,1,1,1,1,0,0,1,0,0,0,alto
1,10000.0,2,1.0,1,3,1,0,0,0,1,0,0,1,0,1,0,baixo
1,10000.0,0,0.0,4,4,1,0,0,0,1,0,1,1,0,1,0,alto
6,10000.0,69,0.8695652173913043,1,1,1,1,0,0,1,0,0,0,0,0,0,medio_baixo
6,10000.0,3,0.6666666666666666,1,3,1,1,0,0,1,1,0,0,0,1,0,baixo
12,150000.0,1267,0.7782162588792423,7,1,1,0,0,0,0,0,0,0,0,1,0,medio_baixo
1,0.0,0,0.0,12,3,1,1,1,6,1,0,0,1,0,0,0,gratuito
7,10000.0,79,0.9620253164556962,2,3,1,0,0,0,1,0,0,1,0,0,1,medio_alto
12,75000.0,303,0.8646864686468647,9,2,1,0,0,0,0,0,1,1,0,0,0,baixo
8,10000.0,2,0.0,1,3,1,0,0,0,1,1,1,0,0,0,0,gratuito
3,10000.0,51,0.9803921568627451,14,3,1,0,0,0,1,1,0,1,0,0,0,alto
6,10000.0,0,0.0,1,1,1,0,0,3,0,0,1,0,0,0,0,baixo
1,10000.0,1,1.0,1,2,1,0,0,0,0,1,0,0,0,0,1,baixo
1,0.0,0,0.0,5,3,1,1,0,0,1,0,1,0,0,1,0,alto
7,10000.0,19,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,alto
5,35000.0,17,0.7647058823529411,3,3,1,0,0,0,1,1,0,1,0,0,0,medio_alto
1,10000.0,0,0.0,1,3,1,1,1,0,1,0,0,1,0,0,1,alto
1,10000.0,13,0.8461538461538461,1,3,1,0,0,0,1,1,1,0,0,0,0,alto
6,35000.0,52,0.40384615384615385,11,3,1,0,0,0,1,0,1,1,0,0,0,medio_baixo
9,10000.0,9,0.3333333333333333,1,3,1,1,1,0,1,0,1,0,1,0,0,medio_baixo
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,6,0.8333333333333334,1,5,1,0,0,0,1,0,0,1,0,1,1,medio_alto
3,10000.0,18,0.8888888888888888,1,5,1,0,0,0,1,0,1,1,1,1,0,medio_baixo
11,10000.0,10,0.9,6,2,1,1,1,0,1,0,0,1,0,0,0,medio_alto
17,35000.0,184,0.9021739130434783,2,1,1,0,0,0,0,0,1,0,0,0,0,medio_alto
1,10000.0,0,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,medio_alto
2,10000.0,0,0.0,1,2,1,0,0,0,0,0,0,0,0,1,0,alto
1,0.0,0,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,gratuito
11,10000.0,80,0.775,1,2,1,0,0,1,1,1,0,0,0,0,0,baixo
3,10000.0,33,0.9090909090909091,1,3,1,0,0,1,1,0,1,0,0,1,0,alto
8,35000.0,35,0.6,1,2,1,0,0,1,1,0,0,1,0,0,0,baixo
5,35000.0,2,0.5,1,5,1,1,1,0,1,1,1,1,1,0,0,medio_baixo
8,10000.0,14,0.9285714285714286,4,2,1,0,0,1,0,0,1,1,0,0,0,medio_baixo
1,10000.0,0,0.0,27,2,1,1,1,0,1,0,0,0,0,0,1,medio_alto
1,10000.0,5,1.0,3,1,1,0,1,0,0,0,0,1,0,0,0,baixo
3,0.0,0,0.0,7,2,1,0,0,0,0,1,0,0,0,0,0,gratuito
6,10000.0,12,0.6666666666666666,8,3,1,0,0,0,1,1,0,0,0,0,0,baixo
10,10000.0,18,0.9444444444444444,1,6,1,0,0,0,1,1,0,0,0,1,1,alto
5,350000.0,13570,0.8947678703021371,3,1,1,0,0,1,0,0,0,0,1,0,0,alto
1,10000.0,0,0.0,1,3,1,0,0,0,0,0,0,1,0,0,1,medio_alto
1,10000.0,0,0.0,30,3,1,0,0,0,1,0,1,0,0,1,0,medio_alto
3,35000.0,879,0.8930602957906713,1,2,1,0,0,1,0,0,0,0,0,1,1,alto
7,35000.0,671,0.6616989567809239,27,4,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
5,10000.0,22,0.7727272727272727,10,2,1,0,0,0,1,0,0,1,0,0,0,baixo
2,10000.0,19,0.5789473684210527,10,6,1,1,0,1,1,1,1,1,1,1,0,medio_alto
3,10000.0,90,0.8333333333333334,1,3,1,0,0,0,1,0,0,1,0,1,0,medio_alto
9,10000.0,5,0.0,1,3,1,0,0,0,1,1,0,1,0,0,0,baixo
1,0.0,0,0.0,9,2,1,1,1,0,0,0,0,0,0,1,1,alto
12,750000.0,75514,0.9480626109065868,8,4,1,1,1,0,1,0,1,1,0,0,0,gratuito
1,10000.0,0,0.0,9,3,1,0,0,0,1,0,0,0,0,1,1,alto
1,10000.0,0,0.0,1,8,1,0,0,0,1,1,1,1,0,1,1,medio_alto
1,10000.0,0,0.0,1,2,1,1,1,0,1,0,0,1,0,0,0,medio_baixo
11,1500000.0,16127,0.8802009053140696,12,2,1,1,1,5,1,1,0,0,0,0,0,medio_alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,9,1,1,0,0,0,0,0,1,0,0,0,0,medio_alto
9,350000.0,491,0.670061099796334,2,4,1,0,0,0,1,1,0,0,0,0,0,gratuito
5,10000.0,15,0.6,1,6,1,0,0,0,1,0,1,0,1,1,1,baixo
1,35000.0,382,0.9476439790575916,1,5,1,0,0,2,1,0,1,1,1,1,0,alto
6,10000.0,1,0.0,15,2,1,0,0,0,0,1,0,1,0,0,0,medio_baixo
9,10000.0,8,1.0,3,2,1,1,1,0,1,0,0,1,0,0,0,medio_alto
5,10000.0,125,0.848,5,3,1,0,0,1,1,0,0,0,1,1,0,medio_alto
1,0.0,0,0.0,103,4,1,0,1,0,1,1,1,1,0,0,0,medio_alto
6,10000.0,21,0.5714285714285714,2,3,1,0,0,0,1,0,1,1,0,0,0,medio_alto
7,10000.0,187,0.8181818181818182,7,4,1,0,0,0,1,1,0,1,0,0,0,baixo
4,10000.0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,baixo
1,10000.0,0,0.0,9,1,1,0,0,2,0,0,0,0,0,1,0,alto
5,0.0,0,0.0,1,4,1,0,0,0,1,1,1,0,0,0,0,gratuito
6,10000.0,7,0.42857142857142855,1,5,1,0,0,0,1,0,1,1,0,0,1,medio_baixo
7,10000.0,6,1.0,1,4,1,0,0,0,1,0,1,1,1,0,0,baixo
3,10000.0,7,0.8571428571428571,2,3,1,0,0,0,1,1,0,1,0,0,0,baixo
6,10000.0,7,0.42857142857142855,2,5,1,0,0,0,1,1,0,0,0,0,1,baixo
7,10000.0,11,0.9090909090909091,2,3,1,0,0,0,1,0,1,0,1,0,0,alto
1,10000.0,0,0.0,11,3,1,0,0,0,1,1,0,0,0,1,0,alto
9,350000.0,6849,0.7450722733245729,5,4,1,1,0,0,1,0,1,1,0,0,0,medio_baixo
11,10000.0,5,0.8,1,1,1,0,0,0,0,0,0,0,0,0,1,alto
3,10000.0,0,0.0,1,5,1,0,0,0,1,1,0,1,0,1,0,gratuito
3,35000.0,2,1.0,1,2,1,0,0,0,0,1,1,0,0,0,0,medio_baixo
4,10000.0,4,0.75,1,1,1,0,0,0,0,0,0,0,0,1,0,alto
8,10000.0,12,0.5833333333333334,1,1,1,0,0,0,0,1,0,0,0,0,0,gratuito
11,35000.0,83,0.21686746987951808,4,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
5,10000.0,3,0.6666666666666666,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
5,10000.0,8,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
4,10000.0,9,0.5555555555555556,3,3,1,0,0,0,1,0,1,1,0,0,0,baixo
3,10000.0,2,0.5,1,2,1,0,0,0,1,0,0,0,1,0,0,baixo
2,10000.0,56,0.9464285714285714,12,4,1,0,0,0,1,0,0,1,0,1,1,medio_alto
5,10000.0,125,0.608,6,3,1,0,0,4,0,0,1,0,1,0,1,alto
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
4,10000.0,0,0.0,1,4,1,1,1,0,1,0,0,1,1,0,1,alto
3,10000.0,1043,0.975071907957814,4,3,1,1,0,2,1,0,1,1,0,0,0,alto
2,10000.0,0,0.0,1,4,1,0,0,0,0,0,1,1,0,0,0,gratuito
6,75000.0,705,0.8453900709219858,1,2,1,1,0,0,1,0,0,0,0,1,0,baixo
10,7500000.0,101701,0.8474547939548284,11,1,1,1,1,7,0,0,0,0,0,1,0,medio_alto
8,10000.0,67,0.2835820895522388,1,4,1,0,0,0,1,1,1,0,0,1,0,baixo
3,0.0,0,0.0,15,5,1,0,0,1,1,1,1,1,0,0,0,gratuito
1,10000.0,0,0.0,1,4,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
4,10000.0,3,0.6666666666666666,4,1,1,0,0,0,0,0,0,1,0,0,0,medio_alto
3,10000.0,0,0.0,1,4,1,0,0,0,1,0,1,0,1,1,0,medio_baixo
11,10000.0,27,0.6666666666666666,1,6,1,0,0,0,0,0,0,0,0,0,0,medio_alto
2,10000.0,4,0.5,1,2,1,0,1,0,1,0,0,1,0,0,0,medio_baixo
6,10000.0,13,1.0,10,2,1,0,0,0,1,0,0,1,0,0,0,alto
3,10000.0,103,0.9320388349514563,1,4,1,1,0,0,1,0,0,1,1,0,1,medio_baixo
2,10000.0,0,0.0,2,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
9,10000.0,593,0.9443507588532883,3,2,1,0,0,1,1,0,1,0,0,0,0,medio_baixo
1,10000.0,0,0.0,3,2,1,0,0,0,0,0,0,1,0,0,1,medio_alto
4,350000.0,12145,0.9818855496088925,10,3,1,1,0,1,1,0,0,1,0,0,1,medio_alto
10,35000.0,44,0.6590909090909091,1,4,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
2,10000.0,4,0.5,2,1,1,0,0,0,0,0,1,0,0,0,0,medio_baixo
2,10000.0,0,0.0,1,2,1,0,0,0,1,0,0,0,0,0,1,medio_alto
1,10000.0,0,0.0,2,5,1,1,1,0,1,1,1,0,1,0,0,alto
5,10000.0,14,0.8571428571428571,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_alto
3,10000.0,3,1.0,1,3,1,1,1,0,1,1,0,0,1,0,0,medio_alto
2,10000.0,31,0.8709677419354839,1,2,1,0,0,1,1,0,0,0,0,1,0,medio_alto
10,75000.0,326,0.8404907975460123,2,2,1,0,0,0,1,0,0,1,0,0,0,baixo
8,10000.0,9,0.7777777777777778,2,3,1,0,0,0,1,1,0,0,0,0,0,alto
4,10000.0,5,0.6,1,7,1,0,0,0,1,1,1,1,0,1,1,medio_alto
6,35000.0,18,0.8888888888888888,1,4,1,0,0,0,0,1,0,1,0,0,1,gratuito
11,75000.0,680,0.6897058823529412,13,2,1,0,0,0,0,1,1,0,0,0,0,medio_baixo
2,10000.0,3,0.6666666666666666,1,3,1,0,0,0,1,0,1,0,1,0,0,alto
8,350000.0,5679,0.830251804895228,9,3,1,0,0,26,0,0,0,0,0,0,1,medio_alto
9,10000.0,0,0.0,1,5,1,0,0,0,1,0,1,0,1,1,0,medio_alto
1,10000.0,145,0.8896551724137931,9,3,1,0,0,2,1,1,1,0,0,0,0,medio_alto
9,10000.0,174,0.3390804597701149,2,4,1,0,0,0,1,0,1,0,1,0,0,alto
3,10000.0,10,0.8,2,3,1,0,0,0,1,1,1,0,0,0,0,medio_baixo
5,10000.0,230,0.7695652173913043,6,4,1,1,0,0,0,0,0,0,0,1,1,alto
4,10000.0,0,0.0,2,2,1,0,1,0,0,0,0,1,0,0,1,medio_baixo
8,35000.0,58,0.7241379310344828,3,3,1,0,0,0,1,0,1,0,1,0,0,medio_baixo
1,0.0,0,0.0,1,3,1,0,0,0,0,0,1,1,0,0,0,medio_baixo
6,10000.0,1,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
4,10000.0,103,0.9611650485436893,1,2,1,0,0,0,1,1,0,0,0,0,0,gratuito
